TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_PRECISION,DATA_SCALE,HCAT_TYPE
EXADMN,USER105,VARCHAR2,NA,NA,string
EXADMN,USER106,VARCHAR2,NA,NA,string
EXADMN,USER107,VARCHAR2,NA,NA,string
EXADMN,USER108,VARCHAR2,NA,NA,string
EXADMN,USER109,VARCHAR2,NA,NA,string
EXADMN,USER110,VARCHAR2,NA,NA,string
EXADMN,USER111,VARCHAR2,NA,NA,string
EXADMN,USER112,VARCHAR2,NA,NA,string
EXADMN,USER113,VARCHAR2,NA,NA,string
EXADMN,USER114,VARCHAR2,NA,NA,string
EXADMN,USER115,VARCHAR2,NA,NA,string
EXADMN,USER116,VARCHAR2,NA,NA,string
EXADMN,USER117,VARCHAR2,NA,NA,string
EXADMN,USER118,VARCHAR2,NA,NA,string
EXADMN,USER119,VARCHAR2,NA,NA,string
EXADMN,USER120,VARCHAR2,NA,NA,string
EXADMN,USER121,VARCHAR2,NA,NA,string
EXADMN,USER122,VARCHAR2,NA,NA,string
EXADMN,USER123,VARCHAR2,NA,NA,string
EXADMN,USER124,VARCHAR2,NA,NA,string
EXADMN,USER125,VARCHAR2,NA,NA,string
EXADMN,SSN1,VARCHAR2,NA,NA,string
EXADMN,SSN2,VARCHAR2,NA,NA,string
EXADMN,RECNR,NUMBER,3,0,bigint
EXADMN,OWNNUM2,VARCHAR2,NA,NA,string
EXADMN,OWNNUM3,VARCHAR2,NA,NA,string
EXADMN,OWNNUM4,VARCHAR2,NA,NA,string
EXADMN,OWNNUM5,VARCHAR2,NA,NA,string
EXADMN,OWNNUM6,VARCHAR2,NA,NA,string
EXADMN,OWNNUM7,VARCHAR2,NA,NA,string
EXADMN,OWNNUM8,VARCHAR2,NA,NA,string
EXADMN,OWNNUM9,VARCHAR2,NA,NA,string
EXADMN,OWNNUM10,VARCHAR2,NA,NA,string
EXADMN,APPNAME1_FIRSTNAME,VARCHAR2,NA,NA,string
EXADMN,APPNAME1_LASTNAME,VARCHAR2,NA,NA,string
EXADMN,APPNAME1_MIDDLENAME,VARCHAR2,NA,NA,string
EXADMN,APPNAME1_PREFIX,VARCHAR2,NA,NA,string
EXADMN,APPNAME1_SUFFIX,VARCHAR2,NA,NA,string
EXADMN,APPNAME1_COMPANYNAME,VARCHAR2,NA,NA,string
EXADMN,APPNAME2_FIRSTNAME,VARCHAR2,NA,NA,string
EXADMN,APPNAME2_LASTNAME,VARCHAR2,NA,NA,string
EXADMN,APPNAME2_MIDDLENAME,VARCHAR2,NA,NA,string
EXADMN,APPNAME2_PREFIX,VARCHAR2,NA,NA,string
EXADMN,APPNAME2_SUFFIX,VARCHAR2,NA,NA,string
EXADMN,APPNAME2_COMPANYNAME,VARCHAR2,NA,NA,string
EXCODE,JUR,VARCHAR2,NA,NA,string
EXCODE,EXCODE,VARCHAR2,NA,NA,string
EXCODE,TAXYR,NUMBER,4,0,bigint
EXCODE,SEQ,NUMBER,3,0,bigint
EXCODE,CUR,VARCHAR2,NA,NA,string
EXCODE,WHO,VARCHAR2,NA,NA,string
EXCODE,WEN,DATE,NA,NA,string
EXCODE,STATUS,VARCHAR2,NA,NA,string
EXCODE,DESCR,VARCHAR2,NA,NA,string
EXCODE,EXTYPE,VARCHAR2,NA,NA,string
EXCODE,EXGRP,NUMBER,2,0,bigint
EXCODE,LUC,VARCHAR2,NA,NA,string
EXCODE,VALCLASS,VARCHAR2,NA,NA,string
EXCODE,FREQ,VARCHAR2,NA,NA,string
EXCODE,FREQYR,NUMBER,3,0,bigint
EXCODE,EQUATION,VARCHAR2,NA,NA,string
EXCODE,CONST1,NUMBER,NA,NA,bigint
EXCODE,CONST2,NUMBER,NA,NA,bigint
EXCODE,MINAMT,NUMBER,12,2,double
EXCODE,MAXAMT,NUMBER,12,2,double
EXCODE,CALCPRI,NUMBER,3,0,bigint
EXCODE,SUMTYPE,NUMBER,2,0,bigint
EXCODE,ALTSCHED,VARCHAR2,NA,NA,string
EXCODE,RND,NUMBER,2,0,bigint
EXCODE,OWNERFLAG,VARCHAR2,NA,NA,string
EXCODE,USER1,VARCHAR2,NA,NA,string
EXCODE,USER2,VARCHAR2,NA,NA,string
EXCODE,USER3,VARCHAR2,NA,NA,string
EXCODE,USER4,VARCHAR2,NA,NA,string
EXCODE,USER5,VARCHAR2,NA,NA,string
EXCODE,USER6,VARCHAR2,NA,NA,string
EXCODE,USER7,VARCHAR2,NA,NA,string
EXCODE,USER8,VARCHAR2,NA,NA,string
EXCODE,USER9,VARCHAR2,NA,NA,string
EXCODE,USER10,VARCHAR2,NA,NA,string
EXCODE,USER11,VARCHAR2,NA,NA,string
EXCODE,USER12,VARCHAR2,NA,NA,string
EXCODE,USER13,VARCHAR2,NA,NA,string
EXCODE,USER14,VARCHAR2,NA,NA,string
EXCODE,USER15,VARCHAR2,NA,NA,string
EXCODE,DEACTIVAT,DATE,NA,NA,string
EXCODE,IASW_ID,NUMBER,NA,NA,bigint
EXCODE,TRANS_ID,NUMBER,10,0,bigint
EXCODE,UPD_STATUS,VARCHAR2,NA,NA,string
EXCODE,NOCALC,VARCHAR2,NA,NA,string
EXCODE,ROUNDCENT,NUMBER,4,2,double
EXCODE,USER16,VARCHAR2,NA,NA,string
EXCODE,USER17,VARCHAR2,NA,NA,string
EXCODE,USER18,VARCHAR2,NA,NA,string
EXCODE,USER19,VARCHAR2,NA,NA,string
EXCODE,USER20,VARCHAR2,NA,NA,string
EXCODE,USER21,VARCHAR2,NA,NA,string
EXCODE,USER22,VARCHAR2,NA,NA,string
EXCODE,USER23,VARCHAR2,NA,NA,string
EXCODE,USER24,VARCHAR2,NA,NA,string
EXCODE,USER25,VARCHAR2,NA,NA,string
EXCODE,EQUATION2,VARCHAR2,NA,NA,string
EXCODE,WARNAMTDIFF,NUMBER,NA,NA,bigint
EXCODE,WARNPCTDIFF,NUMBER,5,2,double
EXCODE,ANNUAL_CAP,NUMBER,NA,NA,bigint
EXCODE,RND_MONTH,NUMBER,2,0,bigint
EXCODE,PRORATE_TYP,VARCHAR2,NA,NA,string
EXCODE,LABL01,VARCHAR2,NA,NA,string
EXCODE,CALC01,VARCHAR2,NA,NA,string
EXCODE,FACT01,NUMBER,6,2,double
EXCODE,RND01,NUMBER,2,0,bigint
EXCODE,LINEA01,NUMBER,3,0,bigint
EXCODE,LINEB01,NUMBER,3,0,bigint
EXCODE,LINEC01,NUMBER,3,0,bigint
EXCODE,LINED01,NUMBER,3,0,bigint
EXCODE,LABL02,VARCHAR2,NA,NA,string
EXCODE,CALC02,VARCHAR2,NA,NA,string
EXCODE,FACT02,NUMBER,6,2,double
EXCODE,RND02,NUMBER,2,0,bigint
EXCODE,LINEA02,NUMBER,3,0,bigint
EXCODE,LINEB02,NUMBER,3,0,bigint
EXCODE,LINEC02,NUMBER,3,0,bigint
EXCODE,LINED02,NUMBER,3,0,bigint
EXCODE,LABL03,VARCHAR2,NA,NA,string
EXCODE,CALC03,VARCHAR2,NA,NA,string
EXCODE,FACT03,NUMBER,6,2,double
EXCODE,RND03,NUMBER,2,0,bigint
EXCODE,LINEA03,NUMBER,3,0,bigint
EXCODE,LINEB03,NUMBER,3,0,bigint
EXCODE,LINEC03,NUMBER,3,0,bigint
EXCODE,LINED03,NUMBER,3,0,bigint
EXCODE,LABL04,VARCHAR2,NA,NA,string
EXCODE,CALC04,VARCHAR2,NA,NA,string
EXCODE,FACT04,NUMBER,6,2,double
EXCODE,RND04,NUMBER,2,0,bigint
EXCODE,LINEA04,NUMBER,3,0,bigint
EXCODE,LINEB04,NUMBER,3,0,bigint
EXCODE,LINEC04,NUMBER,3,0,bigint
EXCODE,LINED04,NUMBER,3,0,bigint
EXCODE,LABL05,VARCHAR2,NA,NA,string
EXCODE,CALC05,VARCHAR2,NA,NA,string
EXCODE,FACT05,NUMBER,6,2,double
EXCODE,RND05,NUMBER,2,0,bigint
EXCODE,LINEA05,NUMBER,3,0,bigint
EXCODE,LINEB05,NUMBER,3,0,bigint
EXCODE,LINEC05,NUMBER,3,0,bigint
EXCODE,LINED05,NUMBER,3,0,bigint
EXCODE,LABL06,VARCHAR2,NA,NA,string
EXCODE,CALC06,VARCHAR2,NA,NA,string
EXCODE,FACT06,NUMBER,6,2,double
EXCODE,RND06,NUMBER,2,0,bigint
EXCODE,LINEA06,NUMBER,3,0,bigint
EXCODE,LINEB06,NUMBER,3,0,bigint
EXCODE,LINEC06,NUMBER,3,0,bigint
EXCODE,LINED06,NUMBER,3,0,bigint
EXCODE,LABL07,VARCHAR2,NA,NA,string
EXCODE,CALC07,VARCHAR2,NA,NA,string
EXCODE,FACT07,NUMBER,6,2,double
EXCODE,RND07,NUMBER,2,0,bigint
EXCODE,LINEA07,NUMBER,3,0,bigint
EXCODE,LINEB07,NUMBER,3,0,bigint
EXCODE,LINEC07,NUMBER,3,0,bigint
EXCODE,LINED07,NUMBER,3,0,bigint
EXCODE,LABL08,VARCHAR2,NA,NA,string
EXCODE,CALC08,VARCHAR2,NA,NA,string
EXCODE,FACT08,NUMBER,6,2,double
EXCODE,RND08,NUMBER,2,0,bigint
EXCODE,LINEA08,NUMBER,3,0,bigint
EXCODE,LINEB08,NUMBER,3,0,bigint
EXCODE,LINEC08,NUMBER,3,0,bigint
EXCODE,LINED08,NUMBER,3,0,bigint
EXCODE,LABL09,VARCHAR2,NA,NA,string
EXCODE,CALC09,VARCHAR2,NA,NA,string
EXCODE,FACT09,NUMBER,6,2,double
EXCODE,RND09,NUMBER,2,0,bigint
EXCODE,LINEA09,NUMBER,3,0,bigint
EXCODE,LINEB09,NUMBER,3,0,bigint
EXCODE,LINEC09,NUMBER,3,0,bigint
EXCODE,LINED09,NUMBER,3,0,bigint
EXCODE,LABL10,VARCHAR2,NA,NA,string
EXCODE,CALC10,VARCHAR2,NA,NA,string
EXCODE,FACT10,NUMBER,6,2,double
EXCODE,RND10,NUMBER,2,0,bigint
EXCODE,LINEA10,NUMBER,3,0,bigint
EXCODE,LINEB10,NUMBER,3,0,bigint
EXCODE,LINEC10,NUMBER,3,0,bigint
EXCODE,LINED10,NUMBER,3,0,bigint
EXCODE,LABL11,VARCHAR2,NA,NA,string
EXCODE,CALC11,VARCHAR2,NA,NA,string
EXCODE,FACT11,NUMBER,6,2,double
EXCODE,RND11,NUMBER,2,0,bigint
EXCODE,LINEA11,NUMBER,3,0,bigint
EXCODE,LINEB11,NUMBER,3,0,bigint
EXCODE,LINEC11,NUMBER,3,0,bigint
EXCODE,LINED11,NUMBER,3,0,bigint
EXCODE,LABL12,VARCHAR2,NA,NA,string
EXCODE,CALC12,VARCHAR2,NA,NA,string
EXCODE,FACT12,NUMBER,6,2,double
EXCODE,RND12,NUMBER,2,0,bigint
EXCODE,LINEA12,NUMBER,3,0,bigint
EXCODE,LINEB12,NUMBER,3,0,bigint
EXCODE,LINEC12,NUMBER,3,0,bigint
EXCODE,LINED12,NUMBER,3,0,bigint
EXCODE,LABL13,VARCHAR2,NA,NA,string
EXCODE,CALC13,VARCHAR2,NA,NA,string
EXCODE,FACT13,NUMBER,6,2,double
EXCODE,RND13,NUMBER,2,0,bigint
EXCODE,LINEA13,NUMBER,3,0,bigint
EXCODE,LINEB13,NUMBER,3,0,bigint
EXCODE,LINEC13,NUMBER,3,0,bigint
EXCODE,LINED13,NUMBER,3,0,bigint
EXCODE,LABL14,VARCHAR2,NA,NA,string
EXCODE,CALC14,VARCHAR2,NA,NA,string
EXCODE,FACT14,NUMBER,6,2,double
EXCODE,RND14,NUMBER,2,0,bigint
EXCODE,LINEA14,NUMBER,3,0,bigint
EXCODE,LINEB14,NUMBER,3,0,bigint
EXCODE,LINEC14,NUMBER,3,0,bigint
EXCODE,LINED14,NUMBER,3,0,bigint
EXCODE,LABL15,VARCHAR2,NA,NA,string
EXCODE,CALC15,VARCHAR2,NA,NA,string
EXCODE,FACT15,NUMBER,6,2,double
EXCODE,RND15,NUMBER,2,0,bigint
EXCODE,LINEA15,NUMBER,3,0,bigint
EXCODE,LINEB15,NUMBER,3,0,bigint
EXCODE,LINEC15,NUMBER,3,0,bigint
EXCODE,LINED15,NUMBER,3,0,bigint
EXCODE,LABL16,VARCHAR2,NA,NA,string
EXCODE,CALC16,VARCHAR2,NA,NA,string
EXCODE,FACT16,NUMBER,6,2,double
EXCODE,RND16,NUMBER,2,0,bigint
EXCODE,LINEA16,NUMBER,3,0,bigint
EXCODE,LINEB16,NUMBER,3,0,bigint
EXCODE,LINEC16,NUMBER,3,0,bigint
EXCODE,LINED16,NUMBER,3,0,bigint
EXCODE,LABL17,VARCHAR2,NA,NA,string
EXCODE,CALC17,VARCHAR2,NA,NA,string
EXCODE,FACT17,NUMBER,6,2,double
EXCODE,RND17,NUMBER,2,0,bigint
EXCODE,LINEA17,NUMBER,3,0,bigint
EXCODE,LINEB17,NUMBER,3,0,bigint
EXCODE,LINEC17,NUMBER,3,0,bigint
EXCODE,LINED17,NUMBER,3,0,bigint
EXCODE,LABL18,VARCHAR2,NA,NA,string
EXCODE,CALC18,VARCHAR2,NA,NA,string
EXCODE,FACT18,NUMBER,6,2,double
EXCODE,RND18,NUMBER,2,0,bigint
EXCODE,LINEA18,NUMBER,3,0,bigint
EXCODE,LINEB18,NUMBER,3,0,bigint
EXCODE,LINEC18,NUMBER,3,0,bigint
EXCODE,LINED18,NUMBER,3,0,bigint
EXCODE,LABL19,VARCHAR2,NA,NA,string
EXCODE,CALC19,VARCHAR2,NA,NA,string
EXCODE,FACT19,NUMBER,6,2,double
EXCODE,RND19,NUMBER,2,0,bigint
EXCODE,LINEA19,NUMBER,3,0,bigint
EXCODE,LINEB19,NUMBER,3,0,bigint
EXCODE,LINEC19,NUMBER,3,0,bigint
EXCODE,LINED19,NUMBER,3,0,bigint
EXCODE,LABL20,VARCHAR2,NA,NA,string
EXCODE,CALC20,VARCHAR2,NA,NA,string
EXCODE,FACT20,NUMBER,6,2,double
EXCODE,RND20,NUMBER,2,0,bigint
EXCODE,LINEA20,NUMBER,3,0,bigint
EXCODE,LINEB20,NUMBER,3,0,bigint
EXCODE,LINEC20,NUMBER,3,0,bigint
EXCODE,LINED20,NUMBER,3,0,bigint
EXDET,JUR,VARCHAR2,NA,NA,string
EXDET,PARID,VARCHAR2,NA,NA,string
EXDET,TAXYR,NUMBER,4,0,bigint
EXDET,EXCODE,VARCHAR2,NA,NA,string
EXDET,LINENO,NUMBER,3,0,bigint
EXDET,SEQ,NUMBER,3,0,bigint
EXDET,CUR,VARCHAR2,NA,NA,string
EXDET,WHO,VARCHAR2,NA,NA,string
EXDET,WEN,DATE,NA,NA,string
EXDET,WHOCALC,VARCHAR2,NA,NA,string
EXDET,WENCALC,DATE,NA,NA,string
EXDET,STATUS,VARCHAR2,NA,NA,string
EXDET,PROCNAME,VARCHAR2,NA,NA,string
EXDET,PROCDATE,DATE,NA,NA,string
EXDET,CASENO,VARCHAR2,NA,NA,string
EXDET,SCRN,VARCHAR2,NA,NA,string
EXDET,FLD,VARCHAR2,NA,NA,string
EXDET,CARD,NUMBER,4,0,bigint
EXDET,LLINE,NUMBER,4,0,bigint
EXDET,ROLLTYPE,VARCHAR2,NA,NA,string
EXDET,VALYEAR,NUMBER,4,0,bigint
EXDET,VALCLASS,VARCHAR2,NA,NA,string
EXDET,PROJNO,VARCHAR2,NA,NA,string
EXDET,OVERRIDE,VARCHAR2,NA,NA,string
EXDET,OVRVAL,NUMBER,14,4,double
EXDET,YRBEG,NUMBER,4,0,bigint
EXDET,CONST1,NUMBER,NA,NA,bigint
EXDET,CONST2,NUMBER,NA,NA,bigint
EXDET,EXLAND,NUMBER,12,2,double
EXDET,EXBLDG,NUMBER,12,2,double
EXDET,EXOTHER,NUMBER,12,2,double
EXDET,APLAND,NUMBER,12,2,double
EXDET,APBLDG,NUMBER,12,2,double
EXDET,APOTHER,NUMBER,12,2,double
EXDET,RECIPTBLE,VARCHAR2,NA,NA,string
EXDET,RECIPFLD,VARCHAR2,NA,NA,string
EXDET,RECIPLINE,NUMBER,3,0,bigint
EXDET,SALEKEY,NUMBER,8,0,bigint
EXDET,STATFLG,VARCHAR2,NA,NA,string
EXDET,REASCD,VARCHAR2,NA,NA,string
EXDET,EXLINK,VARCHAR2,NA,NA,string
EXDET,EXSEQ,NUMBER,4,0,bigint
EXDET,CODEJUR,VARCHAR2,NA,NA,string
EXDET,YREND,NUMBER,4,0,bigint
EXDET,UNITS,NUMBER,4,0,bigint
EXDET,USERVAL1,NUMBER,12,2,double
EXDET,USERVAL2,NUMBER,12,2,double
EXDET,USERVAL3,NUMBER,12,2,double
EXDET,USERVAL4,NUMBER,12,2,double
EXDET,USERVAL5,NUMBER,12,2,double
EXDET,USERVAL6,NUMBER,12,2,double
EXDET,USERVAL7,NUMBER,12,2,double
EXDET,USERVAL8,NUMBER,12,2,double
EXDET,USERVAL9,NUMBER,12,2,double
EXDET,USERVAL10,NUMBER,12,2,double
EXDET,USERVAL11,NUMBER,12,2,double
EXDET,USERVAL12,NUMBER,12,2,double
EXDET,USERVAL13,NUMBER,12,2,double
EXDET,USERVAL14,NUMBER,12,2,double
EXDET,USERVAL15,NUMBER,12,2,double
EXDET,USERVAL16,NUMBER,12,2,double
EXDET,USERVAL17,NUMBER,12,2,double
EXDET,USERVAL18,NUMBER,12,2,double
EXDET,USERVAL19,NUMBER,12,2,double
EXDET,USERVAL20,NUMBER,12,2,double
EXDET,UDATE1,DATE,NA,NA,string
EXDET,UDATE2,DATE,NA,NA,string
EXDET,UDATE3,DATE,NA,NA,string
EXDET,UDATE4,DATE,NA,NA,string
EXDET,UDATE5,DATE,NA,NA,string
EXDET,UDATE6,DATE,NA,NA,string
EXDET,UDATE7,DATE,NA,NA,string
EXDET,UDATE8,DATE,NA,NA,string
EXDET,UDATE9,DATE,NA,NA,string
EXDET,UDATE10,DATE,NA,NA,string
EXDET,UDATE11,DATE,NA,NA,string
EXDET,UDATE12,DATE,NA,NA,string
EXDET,UDATE13,DATE,NA,NA,string
EXDET,UDATE14,DATE,NA,NA,string
EXDET,UDATE15,DATE,NA,NA,string
EXDET,UDATE16,DATE,NA,NA,string
EXDET,UDATE17,DATE,NA,NA,string
EXDET,UDATE18,DATE,NA,NA,string
EXDET,UDATE19,DATE,NA,NA,string
EXDET,UDATE20,DATE,NA,NA,string
EXDET,USER1,VARCHAR2,NA,NA,string
EXDET,USER2,VARCHAR2,NA,NA,string
EXDET,USER3,VARCHAR2,NA,NA,string
EXDET,USER4,VARCHAR2,NA,NA,string
EXDET,USER5,VARCHAR2,NA,NA,string
EXDET,USER6,VARCHAR2,NA,NA,string
EXDET,USER7,VARCHAR2,NA,NA,string
EXDET,USER8,VARCHAR2,NA,NA,string
EXDET,USER9,VARCHAR2,NA,NA,string
EXDET,USER10,VARCHAR2,NA,NA,string
EXDET,USER11,VARCHAR2,NA,NA,string
EXDET,USER12,VARCHAR2,NA,NA,string
EXDET,USER13,VARCHAR2,NA,NA,string
EXDET,USER14,VARCHAR2,NA,NA,string
EXDET,USER15,VARCHAR2,NA,NA,string
EXDET,USER16,VARCHAR2,NA,NA,string
EXDET,USER17,VARCHAR2,NA,NA,string
EXDET,USER18,VARCHAR2,NA,NA,string
EXDET,USER19,VARCHAR2,NA,NA,string
EXDET,USER20,VARCHAR2,NA,NA,string
EXDET,USER21,VARCHAR2,NA,NA,string
EXDET,USER22,VARCHAR2,NA,NA,string
EXDET,USER23,VARCHAR2,NA,NA,string
EXDET,USER24,VARCHAR2,NA,NA,string
EXDET,USER25,VARCHAR2,NA,NA,string
EXDET,USER26,VARCHAR2,NA,NA,string
EXDET,USER27,VARCHAR2,NA,NA,string
EXDET,USER28,VARCHAR2,NA,NA,string
EXDET,USER29,VARCHAR2,NA,NA,string
EXDET,USER30,VARCHAR2,NA,NA,string
EXDET,USER31,VARCHAR2,NA,NA,string
EXDET,USER32,VARCHAR2,NA,NA,string
EXDET,USER33,VARCHAR2,NA,NA,string
EXDET,USER34,VARCHAR2,NA,NA,string
EXDET,USER35,VARCHAR2,NA,NA,string
EXDET,USER36,VARCHAR2,NA,NA,string
EXDET,USER37,VARCHAR2,NA,NA,string
EXDET,USER38,VARCHAR2,NA,NA,string
EXDET,USER39,VARCHAR2,NA,NA,string
EXDET,USER40,VARCHAR2,NA,NA,string
EXDET,USER41,VARCHAR2,NA,NA,string
EXDET,USER42,VARCHAR2,NA,NA,string
EXDET,USER43,VARCHAR2,NA,NA,string
EXDET,USER44,VARCHAR2,NA,NA,string
EXDET,USER45,VARCHAR2,NA,NA,string
EXDET,USER46,VARCHAR2,NA,NA,string
EXDET,USER47,VARCHAR2,NA,NA,string
EXDET,USER48,VARCHAR2,NA,NA,string
EXDET,USER49,VARCHAR2,NA,NA,string
EXDET,USER50,VARCHAR2,NA,NA,string
EXDET,USER51,VARCHAR2,NA,NA,string
EXDET,USER52,VARCHAR2,NA,NA,string
EXDET,USER53,VARCHAR2,NA,NA,string
EXDET,USER54,VARCHAR2,NA,NA,string
EXDET,USER55,VARCHAR2,NA,NA,string
EXDET,USER56,VARCHAR2,NA,NA,string
EXDET,USER57,VARCHAR2,NA,NA,string
EXDET,USER58,VARCHAR2,NA,NA,string
EXDET,USER59,VARCHAR2,NA,NA,string
EXDET,USER60,VARCHAR2,NA,NA,string
EXDET,USER61,VARCHAR2,NA,NA,string
EXDET,USER62,VARCHAR2,NA,NA,string
EXDET,USER63,VARCHAR2,NA,NA,string
EXDET,USER64,VARCHAR2,NA,NA,string
EXDET,USER65,VARCHAR2,NA,NA,string
EXDET,USER66,VARCHAR2,NA,NA,string
EXDET,USER67,VARCHAR2,NA,NA,string
EXDET,USER68,VARCHAR2,NA,NA,string
EXDET,USER69,VARCHAR2,NA,NA,string
EXDET,USER70,VARCHAR2,NA,NA,string
EXDET,USER71,VARCHAR2,NA,NA,string
EXDET,USER72,VARCHAR2,NA,NA,string
EXDET,USER73,VARCHAR2,NA,NA,string
EXDET,USER74,VARCHAR2,NA,NA,string
EXDET,USER75,VARCHAR2,NA,NA,string
EXDET,USER76,VARCHAR2,NA,NA,string
EXDET,USER77,VARCHAR2,NA,NA,string
EXDET,USER78,VARCHAR2,NA,NA,string
EXDET,USER79,VARCHAR2,NA,NA,string
EXDET,USER80,VARCHAR2,NA,NA,string
EXDET,USER81,VARCHAR2,NA,NA,string
EXDET,USER82,VARCHAR2,NA,NA,string
EXDET,USER83,VARCHAR2,NA,NA,string
EXDET,USER84,VARCHAR2,NA,NA,string
EXDET,USER85,VARCHAR2,NA,NA,string
EXDET,USER86,VARCHAR2,NA,NA,string
EXDET,USER87,VARCHAR2,NA,NA,string
EXDET,USER88,VARCHAR2,NA,NA,string
EXDET,USER89,VARCHAR2,NA,NA,string
EXDET,USER90,VARCHAR2,NA,NA,string
EXDET,USER91,VARCHAR2,NA,NA,string
EXDET,USER92,VARCHAR2,NA,NA,string
EXDET,USER93,VARCHAR2,NA,NA,string
EXDET,USER94,VARCHAR2,NA,NA,string
EXDET,USER95,VARCHAR2,NA,NA,string
EXDET,USER96,VARCHAR2,NA,NA,string
EXDET,USER97,VARCHAR2,NA,NA,string
EXDET,USER98,VARCHAR2,NA,NA,string
EXDET,USER99,VARCHAR2,NA,NA,string
EXDET,USER100,VARCHAR2,NA,NA,string
EXDET,DEACTIVAT,DATE,NA,NA,string
EXDET,IASW_ID,NUMBER,NA,NA,bigint
EXDET,TRANS_ID,NUMBER,10,0,bigint
EXDET,UPD_STATUS,VARCHAR2,NA,NA,string
EXDET,CLASS,VARCHAR2,NA,NA,string
EXDET,RECNR,NUMBER,3,0,bigint
EXDET,EXLAND2,NUMBER,12,2,double
EXDET,EXBLDG2,NUMBER,12,2,double
EXDET,EXOTHER2,NUMBER,12,2,double
EXDET,APLAND2,NUMBER,12,2,double
EXDET,APBLDG2,NUMBER,12,2,double
EXDET,APOTHER2,NUMBER,12,2,double
EXDET,ASSETID,NUMBER,8,2,double
EXDET,YRBASE,NUMBER,4,0,bigint
EXDET,BEGDT,DATE,NA,NA,string
EXDET,ENDDT,DATE,NA,NA,string
HTAGNT,JUR,VARCHAR2,NA,NA,string
HTAGNT,AGENT,VARCHAR2,NA,NA,string
HTAGNT,WHO,VARCHAR2,NA,NA,string
HTAGNT,WEN,DATE,NA,NA,string
HTAGNT,STATUS,VARCHAR2,NA,NA,string
HTAGNT,NAME1,VARCHAR2,NA,NA,string
HTAGNT,NAME2,VARCHAR2,NA,NA,string
HTAGNT,ADDRTYPE,VARCHAR2,NA,NA,string
HTAGNT,ADRNO,NUMBER,10,0,bigint
HTAGNT,ADRGRID,VARCHAR2,NA,NA,string
HTAGNT,ADRADD,VARCHAR2,NA,NA,string
HTAGNT,ADRDIR,VARCHAR2,NA,NA,string
HTAGNT,ADRSTR,VARCHAR2,NA,NA,string
HTAGNT,ADRSUF,VARCHAR2,NA,NA,string
HTAGNT,ADRSUF2,VARCHAR2,NA,NA,string
HTAGNT,CITYNAME,VARCHAR2,NA,NA,string
HTAGNT,STATECODE,VARCHAR2,NA,NA,string
HTAGNT,COUNTRY,VARCHAR2,NA,NA,string
HTAGNT,POSTALCODE,VARCHAR2,NA,NA,string
HTAGNT,UNITDESC,VARCHAR2,NA,NA,string
HTAGNT,UNITNO,VARCHAR2,NA,NA,string
HTAGNT,ADDR1,VARCHAR2,NA,NA,string
HTAGNT,ADDR2,VARCHAR2,NA,NA,string
HTAGNT,ADDR3,VARCHAR2,NA,NA,string
HTAGNT,ZIP1,VARCHAR2,NA,NA,string
HTAGNT,ZIP2,VARCHAR2,NA,NA,string
HTAGNT,CARRIER_RT,VARCHAR2,NA,NA,string
HTAGNT,POSTAL_INDX,VARCHAR2,NA,NA,string
HTAGNT,FIRM1,VARCHAR2,NA,NA,string
HTAGNT,FIRM2,VARCHAR2,NA,NA,string
HTAGNT,PHONE,VARCHAR2,NA,NA,string
HTAGNT,FAX,VARCHAR2,NA,NA,string
HTAGNT,NOTE1,VARCHAR2,NA,NA,string
HTAGNT,NOTE2,VARCHAR2,NA,NA,string
HTAGNT,DEACTIVAT,DATE,NA,NA,string
HTAGNT,SSN,VARCHAR2,NA,NA,string
HTAGNT,EMAIL,VARCHAR2,NA,NA,string
HTAGNT,USER1,VARCHAR2,NA,NA,string
HTAGNT,USER2,VARCHAR2,NA,NA,string
HTAGNT,USER3,VARCHAR2,NA,NA,string
HTAGNT,USER4,VARCHAR2,NA,NA,string
HTAGNT,USER5,VARCHAR2,NA,NA,string
HTAGNT,USER6,VARCHAR2,NA,NA,string
HTAGNT,USER7,VARCHAR2,NA,NA,string
HTAGNT,USER8,VARCHAR2,NA,NA,string
HTAGNT,USER9,VARCHAR2,NA,NA,string
HTAGNT,USER10,VARCHAR2,NA,NA,string
HTAGNT,COMMENTS,VARCHAR2,NA,NA,string
HTAGNT,FEDID,VARCHAR2,NA,NA,string
HTAGNT,SEQ,NUMBER,3,0,bigint
HTAGNT,CUR,VARCHAR2,NA,NA,string
HTAGNT,OWNNUM,VARCHAR2,NA,NA,string
HTAGNT,NAME1_FIRSTNAME,VARCHAR2,NA,NA,string
HTAGNT,NAME1_LASTNAME,VARCHAR2,NA,NA,string
HTAGNT,NAME1_MIDDLENAME,VARCHAR2,NA,NA,string
HTAGNT,NAME1_PREFIX,VARCHAR2,NA,NA,string
HTAGNT,NAME1_SUFFIX,VARCHAR2,NA,NA,string
HTAGNT,NAME1_COMPANYNAME,VARCHAR2,NA,NA,string
HTAGNT,NAME2_FIRSTNAME,VARCHAR2,NA,NA,string
HTAGNT,NAME2_LASTNAME,VARCHAR2,NA,NA,string
HTAGNT,NAME2_MIDDLENAME,VARCHAR2,NA,NA,string
HTAGNT,NAME2_PREFIX,VARCHAR2,NA,NA,string
